itemId,col,perplexity,toxicity,sentiment
13225,s_synth_dense,69.18433380126953,0.0007471164,0.9623
13225,s_synth_aspect,112.98029327392578,0.000649562,0.2709
13225,s_combo_dense,44.70025634765625,0.008179678,0.9988
13225,s_combo_aspect,48.970550537109375,0.008179678,0.9984
13225,m_synth_dense,49.647037506103516,0.0007160368,0.9781
13225,m_synth_aspect,90.98394775390625,0.0008257507,0.0232
13225,m_combo_dense,45.108428955078125,0.008179678,0.999
13225,m_combo_aspect,48.90848922729492,0.008179678,0.9983
13225,l_synth_dense,51.61421585083008,0.0007299056,0.9779
13225,l_synth_aspect,96.14347839355469,0.0011493055,0.0232
13225,l_combo_dense,44.961212158203125,0.008179678,0.999
13225,l_combo_aspect,49.03250503540039,0.008179678,0.9983
49898,s_synth_dense,57.590389251708984,0.0007585942,0.0
49898,s_synth_aspect,88.98176574707031,0.00071189046,0.0
49898,s_combo_dense,21.762836456298828,0.00064389576,0.891
49898,s_combo_aspect,31.02654266357422,0.0005945624,0.891
49898,m_synth_dense,29.482881546020508,0.0008023508,0.8271
49898,m_synth_aspect,97.69072723388672,0.0007571039,0.0
49898,m_combo_dense,21.155872344970703,0.00067072274,0.926
49898,m_combo_aspect,32.626258850097656,0.0006188434,0.891
49898,l_synth_dense,38.130393981933594,0.00085483707,0.8519
49898,l_synth_aspect,90.97188568115234,0.0006939684,-0.2263
49898,l_combo_dense,22.05995750427246,0.00070113095,0.9337
49898,l_combo_aspect,30.642410278320312,0.00061837176,0.8658
428,s_synth_dense,89.3875961303711,0.0006964025,0.7351
428,s_synth_aspect,225.4658203125,0.0006570018,0.1531
428,s_combo_dense,80.81328582763672,0.004085093,0.9843
428,s_combo_aspect,89.72679138183594,0.0048850602,0.9776
428,m_synth_dense,60.27825164794922,0.0015474985,0.8176
428,m_synth_aspect,168.95693969726562,0.00063613,-0.2263
428,m_combo_dense,67.84298706054688,0.004964633,0.986
428,m_combo_aspect,92.01588439941406,0.0050967685,0.9736
428,l_synth_dense,34.89187240600586,0.0011793588,0.8519
428,l_synth_aspect,226.68817138671875,0.0006370285,0.0
428,l_combo_dense,55.835636138916016,0.00427074,0.9869
428,l_combo_aspect,92.42779541015625,0.005373399,0.9761
36929,s_synth_dense,139.65074157714844,0.0013261548,0.8442
36929,s_synth_aspect,167.63731384277344,0.0008716372,0.7783
36929,s_combo_dense,47.04254913330078,0.0051412475,0.9987
36929,s_combo_aspect,53.15514373779297,0.0056549325,0.9986
36929,m_synth_dense,97.50782775878906,0.0010636856,0.959
36929,m_synth_aspect,211.31333923339844,0.0009614964,0.7783
36929,m_combo_dense,45.18570327758789,0.0050563943,0.999
36929,m_combo_aspect,53.84952926635742,0.0056549325,0.9986
36929,l_synth_dense,105.40727996826172,0.0008051839,0.9584
36929,l_synth_aspect,211.31333923339844,0.0009614964,0.7783
36929,l_combo_dense,45.749874114990234,0.005217096,0.999
36929,l_combo_aspect,53.84952926635742,0.0056549325,0.9986
14839,s_synth_dense,78.60124206542969,0.000599691,0.9694
14839,s_synth_aspect,146.0590057373047,0.0006421351,0.5106
14839,s_combo_dense,37.79145050048828,0.0010167955,0.9994
14839,s_combo_aspect,42.641780853271484,0.00096299214,0.9991
14839,m_synth_dense,70.92042541503906,0.0006030644,0.9957
14839,m_synth_aspect,184.75927734375,0.0005910911,0.6249
14839,m_combo_dense,37.441917419433594,0.0011164593,0.9997
14839,m_combo_aspect,42.35322570800781,0.00096299214,0.9991
14839,l_synth_dense,60.2243537902832,0.00063996407,0.997
14839,l_synth_aspect,214.16268920898438,0.0006546395,0.5106
14839,l_combo_dense,33.833251953125,0.0010167955,0.9997
14839,l_combo_aspect,42.59256362915039,0.00096299214,0.9991
3645,s_synth_dense,74.36959838867188,0.003514897,0.9834
3645,s_synth_aspect,104.09060668945312,0.0032125425,0.5859
3645,s_combo_dense,58.3383903503418,0.005323795,0.9988
3645,s_combo_aspect,64.59066009521484,0.0031916667,0.9972
3645,m_synth_dense,55.438961029052734,0.0009009998,0.9755
3645,m_synth_aspect,96.2049789428711,0.003978686,0.5859
3645,m_combo_dense,55.16016387939453,0.0038989575,0.9986
3645,m_combo_aspect,64.2778549194336,0.0032301531,0.9972
3645,l_synth_dense,49.619476318359375,0.0014534426,0.9734
3645,l_synth_aspect,96.2049789428711,0.003978686,0.5859
3645,l_combo_dense,51.93913269042969,0.0038345885,0.9986
3645,l_combo_aspect,64.2778549194336,0.0032301531,0.9972
130045,s_synth_dense,98.69933319091797,0.0009095342,0.8658
130045,s_synth_aspect,74.48568725585938,0.0007552721,0.8074
130045,s_combo_dense,68.00489807128906,0.00071154116,0.8658
130045,s_combo_aspect,129.6268310546875,0.0007619032,0.8074
