itemId,col,perplexity,toxicity,sentiment
140,s_synth_dense,63.176788330078125,0.007804549,0.9541
140,s_synth_aspect,86.04838562011719,0.0007295113,0.802
140,s_combo_dense,42.36222457885742,0.0011175222,0.9997
140,s_combo_aspect,42.36222457885742,0.0011175222,0.9997
140,m_synth_dense,46.847957611083984,0.0013809123,0.9712
140,m_synth_aspect,87.7605209350586,0.0009708738,0.6705
140,m_combo_dense,42.36222457885742,0.0011175222,0.9997
140,m_combo_aspect,42.36222457885742,0.0011175222,0.9997
140,l_synth_dense,45.73323059082031,0.0010780719,0.982
140,l_synth_aspect,89.95388793945312,0.0007512057,0.6908
140,l_combo_dense,42.36222457885742,0.0011175222,0.9997
140,l_combo_aspect,42.36222457885742,0.0011175222,0.9997
1814,s_synth_dense,88.49832153320312,0.0006323294,0.7579
1814,s_synth_aspect,80.964599609375,0.00057055574,0.3612
1814,s_combo_dense,43.27325439453125,0.0045752064,0.9996
1814,s_combo_aspect,43.56653594970703,0.0045752064,0.9996
1814,m_synth_dense,53.7149543762207,0.0008129199,0.4404
1814,m_synth_aspect,162.00357055664062,0.0006236326,-0.2263
1814,m_combo_dense,43.88149642944336,0.0045752064,0.9996
1814,m_combo_aspect,45.20901107788086,0.0045752064,0.9995
1814,l_synth_dense,44.30506896972656,0.0009314296,0.8294
1814,l_synth_aspect,106.55731964111328,0.0006678314,0.3612
1814,l_combo_dense,43.91841125488281,0.0045752064,0.9996
1814,l_combo_aspect,44.9505500793457,0.0045752064,0.9996
8250,s_synth_dense,121.4159164428711,0.000777339,0.4588
8250,s_synth_aspect,172.6063995361328,0.0008258239,-0.1531
8250,s_combo_dense,39.41474533081055,0.0012346532,-0.9789
8250,s_combo_aspect,39.41474533081055,0.0012346532,-0.9855
8250,m_synth_dense,58.572723388671875,0.0006152475,0.9201
8250,m_synth_aspect,172.6063995361328,0.0008258239,-0.1531
8250,m_combo_dense,39.41474533081055,0.0012346532,-0.8981
8250,m_combo_aspect,39.41474533081055,0.0012346532,-0.9855
8250,l_synth_dense,55.976898193359375,0.0006400461,0.959
8250,l_synth_aspect,183.55484008789062,0.0010009024,-0.1531
8250,l_combo_dense,39.41474533081055,0.0012346532,-0.4424
8250,l_combo_aspect,39.41474533081055,0.0012346532,-0.9855
256,s_synth_dense,142.9398956298828,0.0013769278,0.3818
256,s_synth_aspect,124.13220977783203,0.002116387,0.2023
256,s_combo_dense,41.67573165893555,0.0022625185,0.9971
256,s_combo_aspect,44.04545974731445,0.0019456374,0.997
256,m_synth_dense,55.0579948425293,0.0016575633,0.6808
256,m_synth_aspect,134.59930419921875,0.0015290618,0.2023
256,m_combo_dense,38.844322204589844,0.0019450439,0.9974
256,m_combo_aspect,44.02231216430664,0.0018948006,0.997
256,l_synth_dense,35.48389434814453,0.001384579,0.9552
256,l_synth_aspect,138.8389129638672,0.0010396244,0.2023
256,l_combo_dense,36.10134506225586,0.0021600442,0.9984
256,l_combo_aspect,44.30609130859375,0.0018948006,0.997
9357,s_synth_dense,80.77910614013672,0.00074130174,0.7907
9357,s_synth_aspect,164.5706787109375,0.0008032026,-0.2263
9357,s_combo_dense,118.07537841796875,0.0018028034,0.9008
9357,s_combo_aspect,170.28167724609375,0.0021512716,0.4824
9357,m_synth_dense,57.22268295288086,0.0010807682,0.9393
9357,m_synth_aspect,133.85028076171875,0.00071534765,0.25
9357,m_combo_dense,90.75100708007812,0.002520073,0.9619
9357,m_combo_aspect,140.4726104736328,0.0023524796,0.7213
9357,l_synth_dense,44.39641571044922,0.00089096837,0.9716
9357,l_synth_aspect,164.5706787109375,0.0008032026,-0.2263
9357,l_combo_dense,81.00487518310547,0.0017190597,0.9797
9357,l_combo_aspect,170.28167724609375,0.0021512716,0.4824
17762,s_synth_dense,32.786705017089844,0.00087815616,0.9787
17762,s_synth_aspect,54.53597640991211,0.0073741246,0.0
17762,s_combo_dense,58.7349967956543,0.001245157,0.9954
17762,s_combo_aspect,72.7816390991211,0.0018255545,0.9604
17762,m_synth_dense,32.255794525146484,0.00074236706,0.9901
17762,m_synth_aspect,54.34461975097656,0.0023756148,0.5106
17762,m_combo_dense,49.46003723144531,0.0011471781,0.9975
17762,m_combo_aspect,72.92945861816406,0.0017463512,0.9744
17762,l_synth_dense,31.427125930786133,0.0007250126,0.9911
17762,l_synth_aspect,54.53597640991211,0.0073741246,0.0
17762,l_combo_dense,47.84154510498047,0.00105447,0.9977
17762,l_combo_aspect,72.7816390991211,0.0018255545,0.9604
9536,s_synth_dense,88.09194946289062,0.0013437951,0.9517
9536,s_synth_aspect,140.24673461914062,0.012647289,0.4404
9536,s_combo_dense,48.91621017456055,0.008719133,0.9973
9536,s_combo_aspect,52.6433219909668,0.008719133,0.9947
9536,m_synth_dense,48.29018020629883,0.0040454273,0.9776
9536,m_synth_aspect,300.531494140625,0.0009710783,0.0
9536,m_combo_dense,46.19828796386719,0.008719133,0.998
9536,m_combo_aspect,54.099151611328125,0.008719133,0.9937
9536,l_synth_dense,48.085933685302734,0.0030250798,0.9913
9536,l_synth_aspect,300.6722717285156,0.0010524377,0.0
9536,l_combo_dense,44.019615173339844,0.008719133,0.9988
9536,l_combo_aspect,54.156951904296875,0.008719133,0.9937
1537,s_synth_dense,68.80654907226562,0.0010225435,0.9526
1537,s_synth_aspect,68.52928161621094,0.00075080787,0.3818
1537,s_combo_dense,31.160783767700195,0.0008214845,0.9965
1537,s_combo_aspect,32.943668365478516,0.00083584775,0.9921
1537,m_synth_dense,54.26191329956055,0.00089184195,0.9274
1537,m_synth_aspect,68.95458221435547,0.0014020563,0.34
1537,m_combo_dense,30.49766731262207,0.0008214845,0.996
1537,m_combo_aspect,33.5009651184082,0.00083584775,0.992
1537,l_synth_dense,68.1913833618164,0.0028933107,0.8225
1537,l_synth_aspect,78.38550567626953,0.0010103885,0.3818
1537,l_combo_dense,31.616943359375,0.0008214845,0.9945
1537,l_combo_aspect,33.33869934082031,0.00083584775,0.9921
11111,s_synth_dense,85.0220947265625,0.00069905934,0.9274
11111,s_synth_aspect,93.90924835205078,0.0006916061,0.4767
11111,s_combo_dense,52.64368438720703,0.0007361745,0.9974
11111,s_combo_aspect,52.60015106201172,0.00070112327,0.9959
11111,m_synth_dense,61.921287536621094,0.0018337606,0.9343
11111,m_synth_aspect,109.484619140625,0.0006751305,0.4404
11111,m_combo_dense,52.7763557434082,0.00087267515,0.9978
11111,m_combo_aspect,51.47410583496094,0.00071365386,0.9959
11111,l_synth_dense,45.04930877685547,0.0008559337,0.9682
11111,l_synth_aspect,93.90924835205078,0.0006916061,0.4767
11111,l_combo_dense,50.02559280395508,0.0007282631,0.9977
11111,l_combo_aspect,52.60015106201172,0.00070112327,0.9959
6468,s_synth_dense,102.95663452148438,0.0007255873,0.9201
6468,s_synth_aspect,110.50675964355469,0.0006513486,0.5994
6468,s_combo_dense,40.11196517944336,0.0014438459,0.9936
6468,s_combo_aspect,44.065364837646484,0.0017225754,0.9905
6468,m_synth_dense,46.250579833984375,0.0010616508,0.9842
6468,m_synth_aspect,113.31317901611328,0.00076254416,0.4767
6468,m_combo_dense,35.54911422729492,0.0018121705,0.9966
6468,m_combo_aspect,44.03461456298828,0.002347659,0.99
6468,l_synth_dense,27.051143646240234,0.0007329765,0.9633
6468,l_synth_aspect,132.2694854736328,0.0006896822,0.296
6468,l_combo_dense,29.308483123779297,0.0014653954,0.9951
6468,l_combo_aspect,44.79835891723633,0.0022629835,0.9893
6380,s_synth_dense,58.17535400390625,0.0008884882,0.9628
6380,s_synth_aspect,80.030029296875,0.0006478661,0.2732
6380,s_combo_dense,33.97329330444336,0.001316013,0.9989
6380,s_combo_aspect,35.75375747680664,0.0011649588,0.9982
6380,m_synth_dense,47.74633026123047,0.0009311878,0.9612
6380,m_synth_aspect,70.34272003173828,0.0006581205,-0.4606
6380,m_combo_dense,32.148651123046875,0.0013748116,0.9988
6380,m_combo_aspect,35.14518356323242,0.005010688,0.998
6380,l_synth_dense,29.407337188720703,0.0012188567,0.981
6380,l_synth_aspect,69.0171127319336,0.00081863964,-0.4606
6380,l_combo_dense,30.774290084838867,0.0012454322,0.9993
6380,l_combo_aspect,35.06093978881836,0.0024215218,0.998
8936,s_synth_dense,87.5757064819336,0.0007621639,0.8979
8936,s_synth_aspect,95.6219482421875,0.0006780645,0.5267
8936,s_combo_dense,48.587921142578125,0.0008972761,0.9991
8936,s_combo_aspect,52.5647087097168,0.0009105119,0.999
8936,m_synth_dense,46.29168701171875,0.0008524948,0.9786
8936,m_synth_aspect,93.56498718261719,0.0008781972,0.5267
8936,m_combo_dense,44.453102111816406,0.00094618415,0.9994
8936,m_combo_aspect,52.332557678222656,0.000992493,0.999
8936,l_synth_dense,42.974205017089844,0.0010957755,0.9578
8936,l_synth_aspect,94.40423583984375,0.0006666791,0.5267
8936,l_combo_dense,46.856075286865234,0.0011865078,0.9993
8936,l_combo_aspect,52.52897644042969,0.00090242864,0.999
242,s_synth_dense,74.86687469482422,0.0070336554,0.9022
242,s_synth_aspect,122.3537826538086,0.0009595517,0.3235
242,s_combo_dense,39.004425048828125,0.0008718652,0.9993
242,s_combo_aspect,39.2948112487793,0.0008718652,0.9992
242,m_synth_dense,53.54291915893555,0.006451418,0.9201
242,m_synth_aspect,145.7666473388672,0.0010791704,0.7579
242,m_combo_dense,39.12034606933594,0.0008718652,0.9993
242,m_combo_aspect,39.54088592529297,0.0008718652,0.9992
242,l_synth_dense,58.25394058227539,0.0029882921,0.9062
242,l_synth_aspect,154.8939666748047,0.0020293216,0.7351
242,l_combo_dense,39.577510833740234,0.0008718652,0.9993
242,l_combo_aspect,39.43470001220703,0.0008718652,0.9992
2863,s_synth_dense,37.45406723022461,0.00073762186,0.886
2863,s_synth_aspect,94.75524139404297,0.00063317036,0.1531
2863,s_combo_dense,34.564151763916016,0.00084771554,0.9986
2863,s_combo_aspect,38.47356033325195,0.00084771554,0.9984
2863,m_synth_dense,35.636741638183594,0.00075032614,0.9758
2863,m_synth_aspect,63.036983489990234,0.00063608086,0.4767
2863,m_combo_dense,32.80650329589844,0.00084771554,0.9989
2863,m_combo_aspect,37.418312072753906,0.00084771554,0.9984
2863,l_synth_dense,36.223388671875,0.0006843826,0.9855
2863,l_synth_aspect,87.30718994140625,0.00062296126,0.1531
2863,l_combo_dense,33.6483268737793,0.00084771554,0.9991
2863,l_combo_aspect,37.814796447753906,0.00084771554,0.9984
5207,s_synth_dense,54.64175033569336,0.0006387493,0.9686
5207,s_synth_aspect,119.02352905273438,0.0007167619,0.6124
5207,s_combo_dense,61.570068359375,0.001386901,0.9891
5207,s_combo_aspect,64.2725830078125,0.001895966,0.9601
5207,m_synth_dense,61.07904052734375,0.0006506847,0.9821
5207,m_synth_aspect,131.8160400390625,0.00069014047,0.6705
5207,m_combo_dense,60.50817108154297,0.0012079403,0.9934
5207,m_combo_aspect,64.82905578613281,0.0015577275,0.964
5207,l_synth_dense,52.61837387084961,0.00068096956,0.9886
5207,l_synth_aspect,131.8160400390625,0.00069014047,0.6705
5207,l_combo_dense,57.01435089111328,0.0013086038,0.9957
5207,l_combo_aspect,64.82905578613281,0.0015577275,0.964
2327,s_synth_dense,48.8358039855957,0.042741947,0.7003
2327,s_synth_aspect,58.64051818847656,0.002108049,0.0
2327,s_combo_dense,40.94906234741211,0.022094907,0.9945
2327,s_combo_aspect,42.18492889404297,0.00870214,0.9932
2327,m_synth_dense,23.639556884765625,0.021433836,0.9711
2327,m_synth_aspect,74.92640686035156,0.006506769,0.0
2327,m_combo_dense,34.89876174926758,0.022512648,0.9969
2327,m_combo_aspect,42.99053192138672,0.009580995,0.9932
2327,l_synth_dense,40.58993148803711,0.0562315,0.9313
2327,l_synth_aspect,74.83638763427734,0.01775723,0.0
2327,l_combo_dense,41.5841178894043,0.015275346,0.9959
2327,l_combo_aspect,42.6983642578125,0.011276547,0.9932
1983,s_synth_dense,55.070308685302734,0.0017752782,0.9508
1983,s_synth_aspect,56.54010772705078,0.000748795,0.886
1983,s_combo_dense,20.8099422454834,0.005809537,0.9998
1983,s_combo_aspect,20.8099422454834,0.005809537,0.9998
1983,m_synth_dense,33.91571044921875,0.000878178,0.9919
1983,m_synth_aspect,65.6089096069336,0.0007776157,0.7003
1983,m_combo_dense,20.8099422454834,0.005809537,0.9999
1983,m_combo_aspect,20.8099422454834,0.005809537,0.9998
1983,l_synth_dense,36.09436798095703,0.0009488532,0.9957
1983,l_synth_aspect,40.499847412109375,0.0006921771,0.2023
1983,l_combo_dense,20.8099422454834,0.005809537,0.9999
1983,l_combo_aspect,20.8099422454834,0.005809537,0.9998
2796,s_synth_dense,66.7400131225586,0.01863851,0.9646
2796,s_synth_aspect,69.04335021972656,0.003735942,0.4767
2796,s_combo_dense,45.53525924682617,0.004243678,0.9993
2796,s_combo_aspect,46.77522277832031,0.004243678,0.999
2796,m_synth_dense,35.831363677978516,0.031238303,0.9694
2796,m_synth_aspect,69.96949005126953,0.0022762474,0.4767
