itemId,col,perplexity,toxicity,sentiment
1773,s_synth_dense,64.49617767333984,0.001637737,0.9511
1773,s_synth_aspect,111.84088897705078,0.0042111804,0.8658
1773,s_combo_dense,44.70506286621094,0.0017904771,0.9993
1773,s_combo_aspect,44.70506286621094,0.0017904771,0.9992
1773,m_synth_dense,54.87690734863281,0.0022135908,0.9753
1773,m_synth_aspect,108.70442199707031,0.0008837613,0.9511
1773,m_combo_dense,44.70506286621094,0.0017904771,0.9994
1773,m_combo_aspect,44.70506286621094,0.0017904771,0.9993
1773,l_synth_dense,68.64276123046875,0.0020486524,0.9912
1773,l_synth_aspect,108.70442199707031,0.0008837613,0.9511
1773,l_combo_dense,44.70506286621094,0.0017904771,0.9996
1773,l_combo_aspect,44.70506286621094,0.0017904771,0.9993
57262,s_synth_dense,83.2513656616211,0.006085769,0.946
57262,s_synth_aspect,86.41071319580078,0.013474619,0.6486
57262,s_combo_dense,37.95101547241211,0.0054840655,0.9988
57262,s_combo_aspect,38.7223014831543,0.0054840655,0.9983
57262,m_synth_dense,41.32502365112305,0.0030848768,0.9892
57262,m_synth_aspect,93.0576171875,0.0016151537,0.875
57262,m_combo_dense,36.31251907348633,0.0054840655,0.9991
57262,m_combo_aspect,29.640716552734375,0.0054840655,0.9986
57262,l_synth_dense,72.03572082519531,0.0016492341,0.9864
57262,l_synth_aspect,93.0576171875,0.0016151537,0.875
57262,l_combo_dense,23.29269790649414,0.0054840655,0.9992
57262,l_combo_aspect,29.640716552734375,0.0054840655,0.9986
12885,s_synth_dense,59.09770965576172,0.00095790793,0.9168
12885,s_synth_aspect,56.348663330078125,0.00083458,0.4035
12885,s_combo_dense,50.934757232666016,0.0016571309,0.9996
12885,s_combo_aspect,50.934757232666016,0.0016571309,0.9995
12885,m_synth_dense,60.41720962524414,0.0009827141,0.9771
12885,m_synth_aspect,135.66624450683594,0.0021950984,0.9426
12885,m_combo_dense,50.934757232666016,0.0016571309,0.9996
12885,m_combo_aspect,50.934757232666016,0.0016571309,0.9996
12885,l_synth_dense,79.24866485595703,0.0014882158,0.99
12885,l_synth_aspect,135.66624450683594,0.0021950984,0.9426
12885,l_combo_dense,50.934757232666016,0.0016571309,0.9997
12885,l_combo_aspect,50.934757232666016,0.0016571309,0.9996
4796,s_synth_dense,67.2811050415039,0.0008113667,0.9396
4796,s_synth_aspect,107.7245864868164,0.000721927,0.0
4796,s_combo_dense,49.83061981201172,0.0014097939,0.9971
4796,s_combo_aspect,52.52088928222656,0.0012693965,0.9954
4796,m_synth_dense,56.72187042236328,0.0007743546,0.9868
4796,m_synth_aspect,150.8873291015625,0.00066279405,0.6597
4796,m_combo_dense,50.39494705200195,0.0011326175,0.9982
4796,m_combo_aspect,32.57303237915039,0.0011029541,0.996
4796,l_synth_dense,125.22116088867188,0.00064192456,0.9001
4796,l_synth_aspect,150.8873291015625,0.00066279405,0.6597
4796,l_combo_dense,29.309635162353516,0.0010051971,0.9968
4796,l_combo_aspect,32.57303237915039,0.0011029541,0.996
489,s_synth_dense,95.58110809326172,0.00058194436,0.9698
489,s_synth_aspect,117.59378814697266,0.00076444424,0.4404
489,s_combo_dense,53.05474090576172,0.001447579,0.9999
489,s_combo_aspect,53.05474090576172,0.001447579,0.9999
489,m_synth_dense,36.39160919189453,0.0008058528,0.9712
489,m_synth_aspect,153.6873321533203,0.0007462398,0.0
489,m_combo_dense,53.05474090576172,0.001447579,0.9999
489,m_combo_aspect,53.05474090576172,0.001447579,0.9999
489,l_synth_dense,116.91307830810547,0.0007735943,0.9764
489,l_synth_aspect,153.6873321533203,0.0007462398,0.0
489,l_combo_dense,53.05474090576172,0.001447579,0.9999
489,l_combo_aspect,53.05474090576172,0.001447579,0.9999
13519,s_synth_dense,78.38296508789062,0.009683409,0.9468
13519,s_synth_aspect,140.90841674804688,0.00077857065,0.2023
13519,s_combo_dense,49.57720184326172,0.014360196,0.9994
13519,s_combo_aspect,49.74699020385742,0.010910311,0.9993
13519,m_synth_dense,52.08927536010742,0.008121835,0.9853
13519,m_synth_aspect,351.7211608886719,0.012958665,0.9832
13519,m_combo_dense,47.657325744628906,0.014171467,0.9996
13519,m_combo_aspect,31.96918487548828,0.0111290105,0.9996
13519,l_synth_dense,195.36329650878906,0.002470365,0.9864
13519,l_synth_aspect,351.7211608886719,0.012958665,0.9832
13519,l_combo_dense,33.874755859375,0.011588811,0.9996
13519,l_combo_aspect,31.96918487548828,0.0111290105,0.9996
11078,s_synth_dense,58.2167854309082,0.075023,0.9225
11078,s_synth_aspect,133.08511352539062,0.014512184,0.6694
11078,s_combo_dense,51.128578186035156,0.04986446,0.9986
11078,s_combo_aspect,56.39008331298828,0.04986446,0.9982
11078,m_synth_dense,46.085933685302734,0.07790888,0.9785
11078,m_synth_aspect,141.15367126464844,0.014831815,0.9668
11078,m_combo_dense,47.65760803222656,0.04986446,0.999
11078,m_combo_aspect,38.01291275024414,0.04986446,0.9989
11078,l_synth_dense,67.9681625366211,0.04474314,0.9939
11078,l_synth_aspect,141.15367126464844,0.014831815,0.9668
11078,l_combo_dense,22.462568283081055,0.04986446,0.9994
11078,l_combo_aspect,38.01291275024414,0.04986446,0.9989
13465,s_synth_dense,79.64263916015625,0.009071898,0.8689
13465,s_synth_aspect,85.38099670410156,0.006379661,0.743
13465,s_combo_dense,28.023731231689453,0.007396409,0.9985
